LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,target_variable
360000,2,1,2,33,-1,-1,7831,0,0,0,0
30000,2,3,2,50,-1,-1,178,1860,1860,0,1
90000,2,2,2,32,2,3,76442,76633,2000,3400,0
200000,2,1,1,32,1,-2,0,0,0,0,0
100000,1,6,2,51,2,0,101658,97937,4134,3952,0
200000,2,3,2,49,0,0,196272,209034,17500,0,0
300000,2,1,1,26,-1,-1,1946,2612,2612,1914,1
10000,1,3,1,30,0,0,8315,11267,3258,0,0
400000,1,2,2,44,0,0,6902,7904,1216,1213,0
130000,2,3,1,34,1,2,126701,129388,6200,5000,1
180000,1,2,2,50,-1,-1,1156,396,396,776,0
370000,2,3,2,27,0,0,63412,159542,100000,6000,0
60000,2,1,2,46,0,0,30073,18385,3000,3000,0
210000,2,1,2,29,0,0,205131,197019,10000,4720,0
70000,2,3,1,46,0,0,11332,12093,1250,2000,1
20000,2,1,2,33,1,3,16180,16635,1000,0,0
200000,2,1,2,35,0,0,99291,87757,2742,3000,0
130000,2,2,1,30,0,0,21996,19730,3000,3000,0
120000,1,2,1,38,1,2,116344,111960,0,6781,0
330000,2,1,1,34,0,0,21576,24226,5002,15579,0
30000,2,3,1,54,2,2,23498,26400,3600,0,1
480000,2,2,2,39,0,0,502904,481990,180000,17000,0
100000,1,1,2,39,-1,-1,1442,1261,1261,1411,0
270000,2,1,1,43,-2,-2,1626,1443,1443,1443,0
40000,2,3,1,55,2,2,2400,2400,0,0,1
180000,2,2,2,34,1,2,180373,176063,0,7632,0
240000,1,2,2,25,2,0,178878,181717,6095,4729,1
210000,2,1,1,38,-1,-1,4868,13118,13174,16114,0
50000,2,2,2,23,1,-1,3,34361,34361,10443,0
230000,2,3,1,44,-1,-1,1424,6534,6553,3756,0
50000,2,2,2,24,-1,-1,2675,0,0,0,1
250000,2,1,2,41,1,3,4649,3964,0,10,0
120000,2,3,1,45,-2,-2,0,0,0,0,0
160000,1,2,1,35,-2,-2,1822,2229,2229,7116,0
210000,1,2,1,29,-1,-1,1685,6644,6715,5800,0
260000,2,1,2,29,0,0,203896,196219,7282,6486,0
310000,2,2,1,32,0,0,73491,76452,4000,4000,0
50000,2,3,1,42,0,0,50427,48115,6506,2607,1
360000,2,1,2,30,-2,-2,750,1166,1166,398,0
50000,2,1,2,24,0,0,49144,48202,1837,1462,0
240000,1,2,1,44,0,0,199446,200899,7500,10006,0
500000,1,3,1,49,0,0,74919,70287,1862,1074,0
150000,2,1,1,40,0,0,152880,151333,6000,10031,0
160000,2,2,1,38,-1,-1,316,316,316,316,0
410000,2,2,2,42,0,0,37492,33535,1625,1031,0
50000,2,3,2,63,2,2,51432,50316,0,3600,0
50000,1,3,2,38,0,0,47350,44948,1772,1301,0
170000,2,1,2,29,0,0,115194,111991,10000,10000,0
100000,2,1,2,47,0,0,22970,0,0,0,0
230000,1,1,1,46,2,2,193112,197039,8500,8000,1
20000,1,2,2,30,1,2,17819,17244,0,2000,1
170000,2,1,1,50,-2,-2,3955,5269,5269,1986,0
160000,2,1,2,36,-1,3,598,598,0,0,1
400000,1,3,2,35,-1,-1,92,101,101,0,0
340000,2,1,2,29,0,0,82922,81084,3600,2962,0
90000,1,3,1,31,1,2,63276,61693,0,15000,1
140000,2,1,2,32,-2,-1,0,10626,10626,1154,0
280000,2,2,1,27,-2,-2,747,0,0,5737,0
180000,2,2,1,40,-1,-1,632,316,316,166,0
500000,1,1,1,53,1,1,7196,-1189,0,7439,0
360000,2,1,1,34,-2,-2,9100,15658,15658,1874,0
50000,1,1,2,23,0,0,8003,9025,1310,1153,0
220000,1,1,1,55,-1,-1,1782,0,0,0,0
500000,1,1,1,35,0,0,143839,117883,4844,5095,0
100000,1,2,2,41,-1,-1,780,0,0,0,0
20000,2,1,2,29,-1,-1,3417,-802,4,0,1
80000,2,3,1,26,0,0,76118,78451,4196,3569,0
160000,2,1,1,38,-1,-1,827,827,827,827,0
240000,1,2,1,39,1,-1,0,1263,1263,0,0
450000,1,3,1,36,-1,-1,550,0,0,0,0
50000,1,3,2,39,0,-1,34390,810,810,51000,0
150000,1,2,1,37,0,0,27707,28434,1477,1489,1
290000,2,2,1,36,0,0,154336,125684,3600,3010,0
50000,2,2,2,22,0,0,29632,9856,6016,9021,0
80000,1,3,1,38,-1,-1,197,2348,4568,352,0
50000,1,2,2,45,3,2,25867,29133,4000,0,1
50000,1,2,1,30,0,0,14040,14903,1152,1032,0
500000,1,2,1,42,0,0,114374,130999,50012,51343,0
500000,2,1,1,39,-2,-2,3220,0,0,15040,1
200000,2,3,1,40,0,0,44600,42954,3000,6032,0
30000,2,3,1,22,2,2,30678,29893,1,1957,0
80000,2,3,1,51,-2,-2,387,2120,2126,15094,0
50000,2,1,1,50,1,2,50175,48275,0,7775,0
50000,1,2,1,31,0,0,42159,43172,2000,4000,1
280000,2,2,2,38,0,0,94451,96041,4000,4033,0
260000,2,2,1,48,1,-2,0,0,0,0,0
30000,2,2,2,22,1,-1,-802,19786,21286,1154,0
210000,2,1,1,28,1,-2,0,0,0,0,0
50000,2,2,1,31,0,0,45074,46546,2201,3600,1
20000,2,2,1,29,0,0,10747,11558,1317,1150,0
310000,2,1,1,47,0,0,131559,135970,17839,0,0
100000,2,2,1,42,1,-2,0,0,0,0,0
180000,2,2,2,36,0,0,161159,151558,7000,7100,1
100000,1,1,2,26,0,0,18999,23699,5129,1227,0
20000,1,2,2,25,-1,3,11657,11045,0,21,1
240000,2,2,2,46,0,0,128272,131718,5500,6004,0
200000,1,2,2,45,0,0,200996,194699,9200,9000,0
30000,2,2,2,24,-1,-1,1104,1162,1164,2,0
500000,2,2,2,38,-1,-1,18410,-10,0,1439,0
230000,2,3,1,43,-2,-2,1099,2508,2508,976,0
110000,2,3,2,27,0,0,28686,32765,5000,7000,1
230000,2,1,2,34,1,-1,1103,16234,16286,65280,0
80000,2,1,1,45,1,2,74081,72329,0,3300,1
200000,2,1,1,33,1,-2,0,0,0,0,0
80000,2,3,2,51,0,0,77499,77838,3000,3013,0
170000,1,2,1,30,0,0,150693,154424,7000,7000,0
120000,2,1,1,31,-1,-1,413,4480,4269,0,0
100000,2,1,1,45,1,-1,0,5220,5220,0,1
210000,2,1,2,34,-1,-1,300878,2250,2250,0,0
300000,2,1,2,26,-1,-1,3853,1946,1946,790,0
70000,2,2,2,49,-1,-1,390,390,390,772,0
30000,2,2,2,40,-1,-1,944,-764,0,0,0
30000,2,2,1,51,0,0,10874,11896,1205,1215,0
80000,2,2,1,30,0,0,83093,78682,3204,3060,0
180000,2,1,1,37,-1,-1,29206,16231,16231,8405,0
360000,2,1,1,28,0,0,164857,192513,30650,9300,0
50000,1,2,1,46,0,0,48885,48793,2000,2500,0
170000,1,5,1,35,0,0,91109,88263,6006,4400,0
230000,2,2,1,40,-2,-2,0,0,0,0,0
500000,1,1,1,44,-1,-1,6723,17385,17410,32077,0
30000,1,2,2,26,3,3,12894,12404,0,500,1
120000,1,1,2,31,-1,-1,1316,1316,1316,1316,1
200000,1,1,2,38,-2,-2,3388,-12,0,1093,1
60000,2,3,1,38,0,0,26583,24825,1864,1206,0
140000,1,2,2,39,1,2,143673,146921,7000,0,0
50000,1,3,2,44,0,0,40151,38951,2000,2000,0
90000,2,2,1,35,-1,-1,6574,3997,4192,5743,0
150000,2,1,2,28,-1,-1,893,2300,2300,0,0
250000,2,3,2,29,-2,-2,686,0,0,947,0
100000,2,2,2,24,2,0,17938,20486,2842,3000,1
320000,1,1,1,43,-1,0,18625,28143,10000,5000,1
50000,1,3,2,31,0,0,49415,49547,1278,1195,0
90000,2,1,2,28,1,2,56889,55407,0,10000,1
250000,1,2,2,42,0,0,212787,218035,9000,9000,0
120000,2,2,2,27,0,0,110686,103869,7000,5000,0
140000,2,3,2,24,0,0,126546,124926,4922,3910,0
330000,2,1,2,34,-1,0,203,1558,1503,40003,0
500000,1,1,1,33,-1,-1,1901,3800,3800,5239,0
30000,1,2,2,24,1,2,2706,1261,0,390,0
80000,1,1,1,41,2,2,79950,82956,4900,3000,1
320000,1,1,1,40,1,-1,14,1200,1205,3002,0
600000,1,2,1,50,0,0,225274,230414,8773,10561,1
200000,2,2,2,36,2,2,76308,78669,4000,0,1
240000,2,2,2,39,1,2,228610,182982,0,7000,0
30000,1,2,1,54,0,0,6551,8482,2049,1851,0
20000,1,2,2,33,0,0,14765,6371,1000,4150,0
130000,2,1,2,32,0,0,132105,130973,8000,4559,0
190000,1,3,1,38,0,0,94921,97397,4000,4000,0
470000,2,1,1,46,0,0,42974,45277,3000,10000,0
50000,2,1,2,29,0,0,15416,17392,2233,1639,0
250000,2,2,1,33,0,0,3694,4716,1090,1500,0
500000,2,1,1,45,0,0,193083,210013,21507,15020,0
500000,1,1,2,28,2,0,216657,174694,8508,4699,0
60000,2,1,2,25,0,0,16006,16840,1400,1500,0
20000,1,2,1,61,1,2,12961,13668,1209,0,1
50000,1,2,1,50,1,1,36750,0,5000,0,0
20000,1,2,1,45,2,2,21136,20043,11,2505,1
140000,1,1,2,27,0,0,7845,12338,5000,3000,0
80000,2,2,1,53,0,0,31333,32365,1541,1556,0
110000,2,2,1,29,0,0,106302,108590,5500,5224,0
360000,2,1,2,39,-2,-2,3377,37305,37500,5749,0
50000,2,5,2,21,0,0,1211,3173,2000,4000,0
380000,1,1,1,52,1,-1,0,2879,742,1395,0
50000,2,2,1,38,-2,-2,18750,0,0,95000,0
300000,2,2,1,49,-1,-1,300,97,97,6500,0
360000,1,1,1,29,0,0,55104,52585,2094,1760,0
60000,2,2,2,23,0,0,27104,28179,1500,2867,0
30000,1,2,2,29,0,0,7965,3101,1000,3126,0
120000,1,1,2,28,0,0,9383,16571,7703,600,0
50000,2,1,2,26,-1,-1,1389,722,722,179,0
150000,2,2,1,40,-1,0,4083,10193,6248,4620,0
50000,2,2,2,23,2,2,4338,0,0,0,1
50000,2,2,2,23,0,0,50105,51099,2205,2204,0
50000,2,2,1,39,-1,-1,390,390,390,390,1
550000,2,1,2,28,0,0,257553,251236,12036,9071,0
190000,1,2,1,37,1,2,49541,48458,0,1400,0
310000,2,2,1,37,0,0,44981,42940,1942,1460,0
110000,1,3,2,49,0,0,113928,112775,4915,4379,0
160000,2,2,1,27,-1,0,86772,71275,2805,1487,0
200000,2,1,2,32,0,0,219146,212111,7950,7700,0
300000,1,1,2,29,-1,-1,696,696,696,696,0
150000,2,2,2,28,0,0,86787,89610,5120,4021,0
90000,1,6,1,57,-2,-2,0,0,0,0,0
210000,2,1,2,26,0,-1,6608,3582,3582,63000,0
360000,2,1,1,33,-1,-1,10571,11174,11174,10000,0
150000,1,1,2,28,0,0,6065,9606,5000,1000,1
100000,2,2,1,34,-1,2,296,148,0,620,0
180000,2,1,2,26,-2,-2,4312,2117,2117,5944,0
270000,1,2,1,39,0,0,110917,114809,7005,6039,0
60000,1,2,2,53,0,0,56765,57849,3000,4000,0
220000,2,2,1,33,2,2,223904,211137,0,8240,1
200000,1,1,2,60,-1,-1,12716,12453,12453,21957,0
120000,2,2,2,54,0,0,20157,19295,2000,1500,0
500000,1,1,2,43,-1,-1,37575,105652,107243,52090,0
50000,1,5,2,26,1,-2,0,0,0,0,0
30000,1,5,2,38,0,0,30000,-720,0,0,0
50000,1,2,1,35,0,0,49008,49198,2171,2021,0
20000,2,2,1,50,2,-1,390,780,780,0,1
240000,2,1,2,27,1,2,21260,20643,0,19000,0
30000,1,1,2,28,0,0,10480,11503,1199,1209,1
70000,2,3,1,45,0,0,69877,68751,2600,2215,0
50000,2,3,1,25,2,0,49805,50654,2025,2062,1
500000,2,1,2,28,2,0,98541,102052,6000,13151,1
170000,1,1,1,41,0,0,56742,49176,5019,10041,0
20000,2,3,2,22,-1,-1,390,390,390,0,0
100000,2,2,2,27,0,0,94656,88758,4171,4044,0
20000,1,1,2,23,1,2,18551,17469,0,1576,0
210000,1,3,2,27,-1,-1,22431,2004,2010,45408,0
50000,1,1,1,41,1,2,48063,46565,0,1906,1
20000,2,3,3,43,1,2,4094,1683,0,2924,0
190000,1,2,2,36,0,0,58107,60172,3000,3034,0
20000,1,2,1,35,-1,0,4966,3120,1200,2549,0
220000,1,1,2,31,0,0,75538,78315,4000,4000,0
20000,2,2,2,34,-1,-1,780,0,0,390,0
140000,2,3,1,32,0,0,88966,39565,3000,3000,0
20000,1,2,2,27,0,0,15526,33140,1300,1300,0
210000,2,1,1,50,-1,-1,90,90,90,90,1
220000,2,1,2,36,-1,-1,5385,5337,5363,5511,1
120000,2,1,1,38,-1,-1,980,4000,4000,1000,1
50000,1,2,2,25,-1,3,10695,10386,0,0,1
230000,2,1,2,24,1,2,20887,18705,0,1200,0
20000,1,3,2,23,-1,0,9525,16977,8000,2000,0
210000,2,1,2,31,0,0,140839,119171,4500,6000,0
210000,1,1,2,26,0,0,204824,209873,10000,10000,0
10000,1,1,2,38,0,0,8188,6780,1000,390,0
100000,2,2,2,28,-1,-1,1215,1042,1042,1042,1
30000,1,2,2,23,0,0,27044,28384,2000,1427,0
300000,1,1,1,40,-1,2,7111,7111,0,0,0
140000,1,1,2,29,0,0,60764,62782,3000,2500,0
50000,1,2,3,35,0,0,4943,49411,45200,1285,1
200000,1,2,1,40,0,0,1296,2035,2564,124500,0
260000,1,1,2,33,-1,-1,1025,799,803,0,0
250000,1,2,1,52,2,2,29086,33288,5000,0,1
500000,2,1,1,52,-2,-2,144430,50001,50133,62646,0
60000,2,3,1,44,2,0,32202,29503,1802,1737,1
360000,2,2,2,25,-1,-1,442,442,444,444,0
90000,2,2,1,41,1,1,28636,-2364,0,0,1
150000,1,2,2,23,0,0,151686,147474,3000,120000,1
130000,1,1,2,54,1,-2,0,0,0,6244,0
120000,1,2,1,52,0,0,125022,127457,4509,9496,1
160000,1,2,2,29,0,0,128809,127595,5000,4000,0
500000,1,3,1,37,0,0,89574,91782,5053,6052,0
130000,1,1,2,28,-1,-1,500,0,0,35660,0
360000,2,1,2,29,1,-2,0,0,0,70010,0
120000,1,2,1,51,0,0,115771,118818,5829,5900,1
240000,2,2,1,41,1,-1,0,40529,40529,3211,0
50000,1,2,2,35,0,0,41970,31319,1291,1303,0
30000,1,2,3,27,0,0,14935,9000,4500,13358,0
50000,1,1,2,25,0,0,19456,20486,1645,1400,0
80000,2,1,1,38,2,-1,389,754,755,1800,1
230000,2,1,2,27,0,0,7701,7744,2028,6997,0
50000,1,1,1,41,0,0,46631,46929,2100,1500,0
340000,2,1,2,42,0,0,374245,357516,15917,10126,1
170000,1,1,2,30,-2,-2,740,740,740,740,1
450000,2,2,2,32,0,0,14237,17907,5016,1139,0
350000,2,1,2,36,-1,-1,655,23524,23537,5,0
50000,1,2,1,50,-1,-1,19061,49738,52498,1906,0
210000,2,2,2,25,-1,-1,461,6472,13966,80000,0
290000,2,2,2,26,1,2,18099,18912,1400,0,0
180000,2,1,2,30,0,0,174847,181556,12151,0,1
230000,2,1,2,34,-1,0,18482,22938,5000,1000,0
140000,2,2,1,27,0,0,125273,125756,6000,6000,1
30000,2,1,2,24,0,-1,2880,3285,3285,0,1
140000,2,1,2,26,0,0,136170,139270,6799,5100,0
50000,1,2,1,46,0,0,15220,16961,2000,3258,0
80000,2,2,1,22,-1,-1,1941,2132,2132,1667,0
120000,1,1,2,28,0,0,35220,38036,3700,1640,0
400000,2,2,2,37,-2,-2,8948,10306,10306,22263,0
70000,1,2,1,43,0,0,93025,95655,3664,2127,0
190000,2,2,2,39,0,0,70396,65185,5000,2000,1
60000,2,2,1,40,0,0,57030,48742,5000,2000,0
20000,2,3,1,38,-1,-1,1118,12776,12783,1000,0
30000,2,3,2,50,-1,-1,665,0,0,0,1
450000,1,1,1,41,-1,-1,560,0,0,0,0
70000,2,1,1,38,0,0,64839,65184,2400,5700,1
160000,2,2,1,38,-1,0,61934,65918,5000,3000,0
140000,2,2,1,30,-1,-1,2290,2290,2290,2292,0
130000,2,1,2,26,0,0,7852,8871,1152,1164,1
70000,2,2,2,42,2,2,44689,45669,2000,2000,1
10000,1,3,2,34,0,0,7165,8647,2000,1141,0
30000,2,2,2,54,0,0,29230,30786,3500,0,0
20000,1,1,2,42,0,0,15610,18250,3000,0,0
360000,2,2,2,44,-1,-1,10311,2758,2758,1397,0
50000,1,3,2,29,2,2,1050,1050,0,0,1
20000,1,2,2,24,1,2,16981,16424,0,1400,1
110000,1,2,2,29,-1,-1,10839,2995,2995,2419,0
150000,2,1,2,40,-2,-2,-3,371,374,0,0
140000,2,2,1,30,0,0,21593,17636,2000,2000,0
70000,2,3,1,47,0,0,70798,69923,2500,2350,1
80000,1,4,2,28,1,2,87377,84962,62,2145,0
80000,1,1,2,32,-1,0,14939,14457,1000,2000,0
50000,1,2,2,24,1,2,51116,49042,0,2327,0
100000,1,1,2,27,0,0,14712,19142,5000,20000,0
130000,2,2,2,35,0,0,1923,1995,1000,0,0
400000,1,1,2,32,0,0,71991,80225,10242,10268,0
500000,1,1,2,41,-1,-1,326,628,628,6290,1
450000,1,1,2,26,0,0,20571,37283,20000,20006,0
80000,2,1,2,26,0,0,19891,20650,1576,1424,0
500000,1,1,1,45,-1,-1,10147,7358,7395,11807,0
210000,2,1,2,32,-2,-2,1400,2800,2800,1400,0
440000,2,1,2,28,0,0,67594,64042,3000,3000,0
280000,1,1,2,27,0,0,39664,28033,9022,10006,0
10000,1,2,1,50,2,2,2400,2400,0,0,1
210000,2,2,1,36,0,0,124011,119970,5011,3000,0
100000,1,1,2,26,0,0,96644,99119,5000,5900,0
210000,2,1,2,33,0,0,6309,0,0,0,1
500000,2,1,1,37,-1,-1,993,1413,1413,14123,0
150000,1,1,1,39,0,0,65627,64803,2982,2803,0
390000,2,1,1,40,1,-1,30245,227123,236533,38142,0
100000,2,2,1,26,2,0,97361,96265,4732,1500,1
300000,1,1,1,45,-1,-1,5045,688,688,6495,0
80000,1,2,1,46,0,0,79656,80382,3211,2800,0
50000,1,2,2,22,1,2,50781,45429,41,1617,0
200000,2,2,2,34,0,0,30833,34322,4000,3000,0
380000,2,1,1,42,-1,-1,7079,10387,10437,2982,0
90000,2,3,2,25,0,0,74818,57334,2400,1502,0
50000,1,1,2,27,2,2,6291,6045,0,1550,1
30000,2,3,2,51,-1,-1,770,-10,0,400,0
300000,1,1,1,44,0,0,21507,18505,1379,1008,0
20000,1,3,1,57,-1,-1,390,390,390,390,1
50000,2,1,1,47,-1,-1,390,390,390,390,0
50000,1,1,2,28,0,0,18771,10655,10000,1659,0
70000,2,2,3,42,0,0,69486,68650,3000,1604,0
230000,2,1,1,34,0,0,124824,102327,10001,5000,0
290000,2,2,1,37,0,0,277449,271080,52000,40504,0
240000,1,1,1,49,-1,-1,511,-5,0,0,0
330000,1,1,2,32,-1,2,2145,636,0,0,0
300000,1,1,1,38,0,0,87118,56182,1691,10043,0
160000,2,1,1,40,-1,-1,326,326,326,326,1
360000,1,1,1,36,0,0,28291,31055,3000,3000,0
60000,2,2,3,49,0,0,59902,61336,3400,4500,1
200000,1,1,2,42,0,0,163340,168701,8000,8000,0
220000,2,1,2,50,0,0,216194,222220,11000,10050,0
500000,2,2,1,42,0,0,431195,440304,17624,14783,0
10000,1,2,2,38,0,0,7955,7976,1140,1149,1
20000,2,2,3,47,1,2,17624,18342,1300,0,0
50000,2,5,1,33,2,0,24890,25440,1925,28293,1
220000,2,2,2,27,-1,-1,1051,735,735,419,1
140000,1,3,1,38,2,2,110674,131306,22500,0,1
80000,2,1,2,27,0,0,42414,43770,2039,1724,0
70000,2,1,2,24,0,0,69023,70601,3600,2500,0
390000,2,1,1,32,-2,-1,1714,52856,53367,11978,0
10000,1,2,1,47,0,0,8884,8689,1159,3001,0
290000,1,1,2,36,0,0,22681,25980,20246,10460,0
280000,1,3,1,47,-1,-1,2479,3554,3564,4792,0
250000,2,2,1,29,0,0,180056,179349,4077,1500,0
80000,2,2,1,45,3,2,34282,35006,1567,0,1
500000,2,2,1,37,0,0,207205,208827,9755,7414,0
50000,1,2,2,26,0,0,47974,48527,2500,2000,0
20000,1,3,2,23,-1,-1,1706,6354,6394,6849,0
50000,2,2,2,23,0,0,16621,8044,1037,917,1
160000,2,2,1,47,1,-2,0,0,0,0,1
20000,1,2,2,24,2,2,1650,1650,0,0,1
80000,2,3,1,25,-1,-1,550,1606,1606,4,0
290000,2,2,1,27,0,0,284298,281970,14013,16346,0
20000,1,3,1,25,0,0,15706,16849,1700,1110,0
30000,2,2,1,37,0,0,26168,27442,2000,3500,0
170000,1,1,2,32,-1,2,69013,67397,0,3800,0
700000,2,1,1,36,0,0,450827,389039,13000,11939,0
50000,1,3,3,58,0,0,46199,47179,2023,1289,0
200000,1,1,2,31,1,-2,0,0,0,50307,0
20000,1,2,1,27,0,0,6599,9315,3000,10000,0
60000,1,2,1,41,0,0,95648,56259,5000,4731,0
160000,1,3,1,42,1,-1,0,1564,1564,0,0
370000,1,2,1,34,-1,-1,13854,3366,3382,2684,0
500000,2,3,2,49,0,0,207406,207479,15000,10000,0
500000,2,2,1,40,-2,-2,240927,18676,1093,9429,0
50000,2,1,2,22,-1,0,45107,30617,2000,2000,1
140000,2,1,1,36,0,0,72462,75297,4000,3000,0
210000,2,2,1,50,-1,-1,390,390,390,390,1
300000,2,1,1,56,1,-2,0,0,0,0,1
60000,2,2,2,23,0,0,55765,56619,2600,1500,1
80000,1,2,1,60,2,2,48463,49484,2100,2000,1
50000,1,3,1,48,-1,0,50899,50527,2000,2000,0
240000,2,2,1,44,0,0,21468,15503,3000,3000,0
360000,2,1,2,27,-1,-1,1994,5305,5317,1007,0
140000,2,1,2,24,0,0,25118,18948,2000,2001,0
310000,1,1,1,37,0,0,190704,194111,7787,6000,0
20000,2,2,2,22,0,0,14413,16474,3000,1000,0
140000,2,2,2,29,0,0,46605,35797,2281,1683,0
440000,1,1,1,62,0,0,14721,5049,4909,499,0
330000,1,2,1,34,0,0,17421,18769,1650,1200,0
60000,1,1,2,26,0,0,29860,30576,1500,1900,0
120000,2,2,2,23,0,0,38842,38973,2300,1200,0
290000,2,2,2,34,-1,-1,8690,-204,0,3600,0
20000,1,2,2,26,1,2,14437,15509,1600,535,0
500000,2,2,1,64,1,-1,493,1086,1086,731,1
20000,1,2,2,25,2,2,150,150,0,0,0
150000,2,3,1,46,2,2,11164,11713,1000,500,1
490000,2,2,1,42,-1,-1,15838,11356,11404,25458,0
170000,1,2,2,24,0,0,108717,69632,8092,20121,0
50000,2,1,2,27,1,2,2238,3057,2000,0,1
150000,1,2,1,40,0,0,106396,105332,7041,3000,0
390000,1,1,2,41,-1,-1,6782,1466,1466,3273,0
380000,1,1,2,33,0,0,79099,80828,3000,3100,0
170000,2,2,1,34,1,-2,-270,-270,0,100000,0
170000,2,2,1,26,0,0,55658,48292,5000,1000,0
390000,1,1,1,36,1,-1,0,250,250,79,1
30000,2,2,2,28,2,2,20218,19607,0,2500,0
300000,2,2,1,48,-1,-1,440,452,452,0,0
180000,2,1,2,25,-1,-1,23890,2181,2181,21100,0
360000,2,2,1,27,0,0,241584,249687,124900,6850,0
230000,2,2,1,42,0,0,5838,6369,1300,1200,0
30000,1,3,2,28,1,2,25554,28031,3204,1068,1
400000,2,2,1,45,-1,-1,9083,12641,12658,15384,0
20000,1,2,2,47,2,0,19401,19670,1331,2000,1
100000,2,2,2,26,-1,-1,1508,6186,6186,2208,0
340000,1,2,1,43,1,-2,-15,-15,0,0,1
30000,2,2,2,22,0,0,27849,29094,2000,1200,0
440000,1,3,1,38,2,-1,775,1550,1551,1,1
100000,1,2,1,46,2,-1,390,390,390,370,0
30000,2,3,2,28,0,0,25354,24826,1650,1200,0
20000,1,2,2,43,1,2,20251,19637,0,2000,1
200000,1,2,1,40,1,2,303719,268163,5133,0,0
180000,1,2,2,34,0,0,167604,162774,6949,6502,0
50000,2,2,2,34,-2,-1,23264,13573,13573,13876,0
210000,2,2,2,27,0,0,115583,130020,25000,15103,0
210000,2,2,2,24,0,0,94681,96920,3766,3507,0
220000,2,1,1,36,0,0,190691,206000,20000,0,0
240000,1,1,1,36,2,0,183360,187637,8600,8700,0
200000,1,2,2,33,0,0,6195,2645,1300,1000,1
20000,1,2,2,46,0,0,19401,20650,1650,0,1
180000,2,1,1,33,-1,-1,13999,17829,4176,65,0
90000,2,1,2,26,2,0,89526,89149,3400,3325,1
130000,1,3,1,56,-1,-1,582,0,0,582,1
100000,1,1,1,51,2,2,87603,93461,8200,4000,1
450000,2,1,2,54,1,-2,-237,-2400,0,0,0
210000,1,2,1,42,0,0,88498,168938,3555,2253,0
380000,2,2,2,28,0,0,123880,105184,7050,6018,0
20000,2,2,1,39,0,0,20246,36350,3000,3000,0
50000,2,1,2,27,0,0,51076,50816,2223,1572,0
50000,2,1,2,24,-1,-1,1354,1050,1054,0,1
160000,1,3,2,42,0,0,43753,46869,4100,0,0
450000,2,1,1,27,1,-1,-4,969,973,2243,0
30000,1,3,1,47,2,2,19150,19149,600,5229,0
310000,2,3,1,31,0,0,214190,178194,9000,6005,0
50000,1,3,2,26,2,0,41827,42650,1800,4000,1
160000,1,3,2,35,0,0,38486,39217,1652,1972,0
170000,1,1,2,31,-1,-1,959,1898,1911,850,0
230000,2,1,2,28,0,-1,15714,13171,13171,20015,0
20000,1,3,2,25,0,0,3556,3271,1481,798,0
50000,2,2,2,22,-2,-2,64498,58261,349,595,0
140000,2,3,1,25,-2,-2,76910,22972,1994,18002,0
50000,2,2,2,43,1,2,48777,47331,0,2000,0
280000,2,2,2,31,-2,-2,2419,10499,10517,16494,0
360000,2,1,2,31,-2,-2,211,70,70,0,0
50000,1,3,2,22,0,0,45803,46696,2400,1123,0
20000,1,2,2,21,0,0,19739,17875,1000,26299,0
310000,2,2,1,34,0,0,87842,42594,3021,1600,0
260000,2,3,2,33,0,0,7571,3563,1000,2786,0
80000,1,1,1,41,3,2,7866,8788,1200,0,1
30000,1,3,2,42,1,2,13347,12843,0,1227,1
340000,2,2,2,29,0,0,135538,113464,4093,3000,0
260000,2,1,2,27,-1,-1,37003,1105,1305,2690,0
420000,2,2,1,40,0,0,33561,38901,5900,900,0
80000,2,1,1,54,2,2,12894,15449,3084,0,1
400000,1,1,1,36,0,0,44765,35776,10006,3072,0
460000,1,1,1,50,-1,-1,30765,13883,13953,19441,0
200000,1,2,2,39,0,0,31236,31996,1838,1546,0
160000,1,2,1,52,-1,-1,390,780,780,0,0
70000,1,1,2,26,0,0,6121,7064,1200,1200,1
290000,1,3,2,43,-2,-2,170823,174650,8050,123514,0
120000,2,1,2,29,0,0,50150,44742,5069,2805,0
100000,2,1,2,26,0,0,24459,26726,3000,1016,0
30000,2,3,1,55,0,0,27381,27803,1633,1000,0
30000,2,1,2,23,2,0,14546,15570,1265,1577,1
50000,2,1,2,23,0,0,33959,35409,2000,1601,0
210000,2,1,1,39,-1,-1,4443,3569,3569,1737,1
10000,1,3,2,24,1,3,5530,5792,500,500,1
250000,2,1,1,50,-2,-2,18381,2749,2749,5674,0
230000,2,2,1,31,1,-1,0,2716,2716,1000,0
150000,1,1,2,26,-2,-2,0,0,0,0,0
20000,2,1,2,22,1,2,21672,22031,1000,18,1
150000,2,2,1,41,0,0,80435,74826,3349,3200,0
20000,1,3,2,48,0,0,5861,6728,1119,1130,0
400000,2,1,2,30,-1,-1,1919,7381,7389,2691,0
20000,2,2,1,40,2,2,17761,21152,4000,0,0
440000,2,2,1,45,-1,-1,600,-420,0,1937,1
20000,1,2,2,26,-1,-1,1439,1261,1261,390,0
320000,1,1,2,26,-1,-1,316,316,316,316,0
300000,1,1,1,37,0,0,41000,0,0,0,0
50000,2,3,1,24,-1,-1,18965,21647,3000,15,0
210000,1,1,2,27,0,0,110757,113139,5650,10100,0
